route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
winterfullob,winterfull,WinterFullOutbound_T01,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T02,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T03,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T04,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T05,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T06,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T07,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T08,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T09,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T10,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T11,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T12,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T13,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T14,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T15,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T16,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T17,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T18,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T19,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T20,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T21,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T22,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T23,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T24,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T25,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T26,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullob,winterfull,WinterFullOutbound_T27,Wuksachi Lodge and Restaurant,0,,winterfullob,0,0
winterfullib,winterfull,WinterFullInbound_T01,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T02,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T03,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T04,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T05,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T06,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T07,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T08,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T09,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T10,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T11,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T12,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T13,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T14,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T15,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T16,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T17,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T18,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T19,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T20,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T21,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T22,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T23,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T24,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T25,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T26,Giant Forest Museum,1,,winterfullib,0,0
winterfullib,winterfull,WinterFullInbound_T27,Giant Forest Museum,1,,winterfullib,0,0
