trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
Fall_T04,09:38:00,09:38:00,13,13,Visitor's Center - North,,,,,,1
Fall_T04,09:41:00,09:41:00,14,14,Ruby's - North,,,,,,1
Fall_T04,09:45:00,09:45:00,15,15,Shuttle Station,,,,,,1
Fall_T04,09:46:00,09:46:00,1,16,,,,,,,1
Fall_T05,09:12:00,09:12:00,1,1,Old Bryce Town,,,,,,1
Fall_T05,09:13:00,09:13:00,2,2,Best Western / Grand,,,,,,1
Fall_T05,09:15:00,09:15:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T05,09:16:00,09:16:00,4,4,Ruby's - South,,,,,,1
Fall_T05,09:18:00,09:18:00,5,5,Visitor's Center - South,,,,,,1
Fall_T05,09:24:00,09:24:00,6,6,Sunset - South,,,,,,1
Fall_T05,09:24:00,09:24:00,7,7,Bryce Point,,,,,,1
Fall_T05,09:28:00,09:28:00,8,8,Inspiration Point,,,,,,1
Fall_T05,09:34:00,09:34:00,9,9,Sunset - North,,,,,,1
Fall_T05,09:41:00,09:41:00,10,10,Sunset Point,,,,,,1
Fall_T05,09:43:00,09:43:00,11,11,Bryce Lodge,,,,,,1
Fall_T05,09:46:00,09:46:00,12,12,Sunrise Point,,,,,,1
Fall_T05,09:50:00,09:50:00,13,13,Visitor's Center - North,,,,,,1
Fall_T05,09:53:00,09:53:00,14,14,Ruby's - North,,,,,,1
Fall_T05,09:57:00,09:57:00,15,15,Shuttle Station,,,,,,1
Fall_T05,09:58:00,09:58:00,1,16,,,,,,,1
Fall_T06,09:24:00,09:24:00,1,1,Old Bryce Town,,,,,,1
Fall_T06,09:25:00,09:25:00,2,2,Best Western / Grand,,,,,,1
Fall_T06,09:27:00,09:27:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T06,09:28:00,09:28:00,4,4,Ruby's - South,,,,,,1
Fall_T06,09:30:00,09:30:00,5,5,Visitor's Center - South,,,,,,1
Fall_T06,09:36:00,09:36:00,6,6,Sunset - South,,,,,,1
Fall_T06,09:36:00,09:36:00,7,7,Bryce Point,,,,,,1
Fall_T06,09:40:00,09:40:00,8,8,Inspiration Point,,,,,,1
Fall_T06,09:46:00,09:46:00,9,9,Sunset - North,,,,,,1
Fall_T06,09:53:00,09:53:00,10,10,Sunset Point,,,,,,1
Fall_T06,09:55:00,09:55:00,11,11,Bryce Lodge,,,,,,1
Fall_T06,09:58:00,09:58:00,12,12,Sunrise Point,,,,,,1
Fall_T06,10:02:00,10:02:00,13,13,Visitor's Center - North,,,,,,1
Fall_T06,10:05:00,10:05:00,14,14,Ruby's - North,,,,,,1
Fall_T06,10:09:00,10:09:00,15,15,Shuttle Station,,,,,,1
Fall_T06,10:10:00,10:10:00,1,16,,,,,,,1
Fall_T07,09:36:00,09:36:00,1,1,Old Bryce Town,,,,,,1
Fall_T07,09:37:00,09:37:00,2,2,Best Western / Grand,,,,,,1
Fall_T07,09:39:00,09:39:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T07,09:40:00,09:40:00,4,4,Ruby's - South,,,,,,1
Fall_T07,09:42:00,09:42:00,5,5,Visitor's Center - South,,,,,,1
Fall_T07,09:48:00,09:48:00,6,6,Sunset - South,,,,,,1
Fall_T07,09:48:00,09:48:00,7,7,Bryce Point,,,,,,1
Fall_T07,09:52:00,09:52:00,8,8,Inspiration Point,,,,,,1
Fall_T07,09:58:00,09:58:00,9,9,Sunset - North,,,,,,1
Fall_T07,10:05:00,10:05:00,10,10,Sunset Point,,,,,,1
Fall_T07,10:07:00,10:07:00,11,11,Bryce Lodge,,,,,,1
Fall_T07,10:10:00,10:10:00,12,12,Sunrise Point,,,,,,1
Fall_T07,10:14:00,10:14:00,13,13,Visitor's Center - North,,,,,,1
Fall_T07,10:17:00,10:17:00,14,14,Ruby's - North,,,,,,1
Fall_T07,10:21:00,10:21:00,15,15,Shuttle Station,,,,,,1
Fall_T07,10:22:00,10:22:00,1,16,,,,,,,1
Fall_T08,09:48:00,09:48:00,1,1,Old Bryce Town,,,,,,1
Fall_T08,09:49:00,09:49:00,2,2,Best Western / Grand,,,,,,1
Fall_T08,09:51:00,09:51:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T08,09:52:00,09:52:00,4,4,Ruby's - South,,,,,,1
Fall_T08,09:54:00,09:54:00,5,5,Visitor's Center - South,,,,,,1
Fall_T08,10:00:00,10:00:00,6,6,Sunset - South,,,,,,1
Fall_T08,10:00:00,10:00:00,7,7,Bryce Point,,,,,,1
Fall_T08,10:04:00,10:04:00,8,8,Inspiration Point,,,,,,1
Fall_T08,10:10:00,10:10:00,9,9,Sunset - North,,,,,,1
Fall_T08,10:17:00,10:17:00,10,10,Sunset Point,,,,,,1
Fall_T08,10:19:00,10:19:00,11,11,Bryce Lodge,,,,,,1
Fall_T08,10:22:00,10:22:00,12,12,Sunrise Point,,,,,,1
Fall_T08,10:26:00,10:26:00,13,13,Visitor's Center - North,,,,,,1
Fall_T08,10:29:00,10:29:00,14,14,Ruby's - North,,,,,,1
Fall_T08,10:33:00,10:33:00,15,15,Shuttle Station,,,,,,1
Fall_T08,10:34:00,10:34:00,1,16,,,,,,,1
Fall_T09,10:00:00,10:00:00,1,1,Old Bryce Town,,,,,,1
Fall_T09,10:01:00,10:01:00,2,2,Best Western / Grand,,,,,,1
Fall_T09,10:03:00,10:03:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T09,10:04:00,10:04:00,4,4,Ruby's - South,,,,,,1
Fall_T09,10:06:00,10:06:00,5,5,Visitor's Center - South,,,,,,1
Fall_T09,10:12:00,10:12:00,6,6,Sunset - South,,,,,,1
Fall_T09,10:12:00,10:12:00,7,7,Bryce Point,,,,,,1
Fall_T09,10:16:00,10:16:00,8,8,Inspiration Point,,,,,,1
Fall_T09,10:22:00,10:22:00,9,9,Sunset - North,,,,,,1
Fall_T09,10:29:00,10:29:00,10,10,Sunset Point,,,,,,1
Fall_T09,10:31:00,10:31:00,11,11,Bryce Lodge,,,,,,1
Fall_T09,10:34:00,10:34:00,12,12,Sunrise Point,,,,,,1
Fall_T09,10:38:00,10:38:00,13,13,Visitor's Center - North,,,,,,1
Fall_T09,10:41:00,10:41:00,14,14,Ruby's - North,,,,,,1
Fall_T09,10:45:00,10:45:00,15,15,Shuttle Station,,,,,,1
Fall_T09,10:46:00,10:46:00,1,16,,,,,,,1
Fall_T10,10:10:00,10:10:00,1,1,Old Bryce Town,,,,,,1
Fall_T10,10:11:00,10:11:00,2,2,Best Western / Grand,,,,,,1
Fall_T10,10:13:00,10:13:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T10,10:14:00,10:14:00,4,4,Ruby's - South,,,,,,1
Fall_T10,10:16:00,10:16:00,5,5,Visitor's Center - South,,,,,,1
Fall_T10,10:22:00,10:22:00,6,6,Sunset - South,,,,,,1
Fall_T10,10:22:00,10:22:00,7,7,Bryce Point,,,,,,1
Fall_T10,10:26:00,10:26:00,8,8,Inspiration Point,,,,,,1
Fall_T10,10:32:00,10:32:00,9,9,Sunset - North,,,,,,1
Fall_T10,10:39:00,10:39:00,10,10,Sunset Point,,,,,,1
Fall_T10,10:41:00,10:41:00,11,11,Bryce Lodge,,,,,,1
Fall_T10,10:44:00,10:44:00,12,12,Sunrise Point,,,,,,1
Fall_T10,10:48:00,10:48:00,13,13,Visitor's Center - North,,,,,,1
Fall_T10,10:51:00,10:51:00,14,14,Ruby's - North,,,,,,1
Fall_T10,10:55:00,10:55:00,15,15,Shuttle Station,,,,,,1
Fall_T10,10:56:00,10:56:00,1,16,,,,,,,1
Fall_T11,10:20:00,10:20:00,1,1,Old Bryce Town,,,,,,1
Fall_T11,10:21:00,10:21:00,2,2,Best Western / Grand,,,,,,1
Fall_T11,10:23:00,10:23:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T11,10:24:00,10:24:00,4,4,Ruby's - South,,,,,,1
Fall_T11,10:26:00,10:26:00,5,5,Visitor's Center - South,,,,,,1
Fall_T11,10:32:00,10:32:00,6,6,Sunset - South,,,,,,1
Fall_T11,10:32:00,10:32:00,7,7,Bryce Point,,,,,,1
Fall_T11,10:36:00,10:36:00,8,8,Inspiration Point,,,,,,1
Fall_T11,10:42:00,10:42:00,9,9,Sunset - North,,,,,,1
Fall_T11,10:49:00,10:49:00,10,10,Sunset Point,,,,,,1
Fall_T11,10:51:00,10:51:00,11,11,Bryce Lodge,,,,,,1
Fall_T11,10:54:00,10:54:00,12,12,Sunrise Point,,,,,,1
Fall_T11,10:58:00,10:58:00,13,13,Visitor's Center - North,,,,,,1
Fall_T11,11:01:00,11:01:00,14,14,Ruby's - North,,,,,,1
Fall_T11,11:05:00,11:05:00,15,15,Shuttle Station,,,,,,1
Fall_T11,11:06:00,11:06:00,1,16,,,,,,,1
Fall_T12,10:30:00,10:30:00,1,1,Old Bryce Town,,,,,,1
Fall_T12,10:31:00,10:31:00,2,2,Best Western / Grand,,,,,,1
Fall_T12,10:33:00,10:33:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T12,10:34:00,10:34:00,4,4,Ruby's - South,,,,,,1
Fall_T12,10:36:00,10:36:00,5,5,Visitor's Center - South,,,,,,1
Fall_T12,10:42:00,10:42:00,6,6,Sunset - South,,,,,,1
Fall_T12,10:42:00,10:42:00,7,7,Bryce Point,,,,,,1
Fall_T12,10:46:00,10:46:00,8,8,Inspiration Point,,,,,,1
Fall_T12,10:52:00,10:52:00,9,9,Sunset - North,,,,,,1
Fall_T12,10:59:00,10:59:00,10,10,Sunset Point,,,,,,1
Fall_T12,11:01:00,11:01:00,11,11,Bryce Lodge,,,,,,1
Fall_T12,11:04:00,11:04:00,12,12,Sunrise Point,,,,,,1
Fall_T12,11:08:00,11:08:00,13,13,Visitor's Center - North,,,,,,1
Fall_T12,11:11:00,11:11:00,14,14,Ruby's - North,,,,,,1
Fall_T12,11:15:00,11:15:00,15,15,Shuttle Station,,,,,,1
Fall_T12,11:16:00,11:16:00,1,16,,,,,,,1
Fall_T13,10:40:00,10:40:00,1,1,Old Bryce Town,,,,,,1
Fall_T13,10:41:00,10:41:00,2,2,Best Western / Grand,,,,,,1
Fall_T13,10:43:00,10:43:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T13,10:44:00,10:44:00,4,4,Ruby's - South,,,,,,1
Fall_T13,10:46:00,10:46:00,5,5,Visitor's Center - South,,,,,,1
Fall_T13,10:52:00,10:52:00,6,6,Sunset - South,,,,,,1
Fall_T13,10:52:00,10:52:00,7,7,Bryce Point,,,,,,1
Fall_T13,10:56:00,10:56:00,8,8,Inspiration Point,,,,,,1
Fall_T13,11:02:00,11:02:00,9,9,Sunset - North,,,,,,1
Fall_T13,11:09:00,11:09:00,10,10,Sunset Point,,,,,,1
Fall_T13,11:11:00,11:11:00,11,11,Bryce Lodge,,,,,,1
Fall_T13,11:14:00,11:14:00,12,12,Sunrise Point,,,,,,1
Fall_T13,11:18:00,11:18:00,13,13,Visitor's Center - North,,,,,,1
Fall_T13,11:21:00,11:21:00,14,14,Ruby's - North,,,,,,1
Fall_T13,11:25:00,11:25:00,15,15,Shuttle Station,,,,,,1
Fall_T13,11:26:00,11:26:00,1,16,,,,,,,1
Fall_T14,10:50:00,10:50:00,1,1,Old Bryce Town,,,,,,1
Fall_T14,10:51:00,10:51:00,2,2,Best Western / Grand,,,,,,1
Fall_T14,10:53:00,10:53:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T14,10:54:00,10:54:00,4,4,Ruby's - South,,,,,,1
Fall_T14,10:56:00,10:56:00,5,5,Visitor's Center - South,,,,,,1
Fall_T14,11:02:00,11:02:00,6,6,Sunset - South,,,,,,1
Fall_T14,11:02:00,11:02:00,7,7,Bryce Point,,,,,,1
Fall_T14,11:06:00,11:06:00,8,8,Inspiration Point,,,,,,1
Fall_T14,11:12:00,11:12:00,9,9,Sunset - North,,,,,,1
Fall_T14,11:19:00,11:19:00,10,10,Sunset Point,,,,,,1
Fall_T14,11:21:00,11:21:00,11,11,Bryce Lodge,,,,,,1
Fall_T14,11:24:00,11:24:00,12,12,Sunrise Point,,,,,,1
Fall_T14,11:28:00,11:28:00,13,13,Visitor's Center - North,,,,,,1
Fall_T14,11:31:00,11:31:00,14,14,Ruby's - North,,,,,,1
Fall_T14,11:35:00,11:35:00,15,15,Shuttle Station,,,,,,1
Fall_T14,11:36:00,11:36:00,1,16,,,,,,,1
Fall_T15,11:00:00,11:00:00,1,1,Old Bryce Town,,,,,,1
Fall_T15,11:01:00,11:01:00,2,2,Best Western / Grand,,,,,,1
Fall_T15,11:03:00,11:03:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T15,11:04:00,11:04:00,4,4,Ruby's - South,,,,,,1
Fall_T15,11:06:00,11:06:00,5,5,Visitor's Center - South,,,,,,1
Fall_T15,11:12:00,11:12:00,6,6,Sunset - South,,,,,,1
Fall_T15,11:12:00,11:12:00,7,7,Bryce Point,,,,,,1
Fall_T15,11:16:00,11:16:00,8,8,Inspiration Point,,,,,,1
Fall_T15,11:22:00,11:22:00,9,9,Sunset - North,,,,,,1
Fall_T15,11:29:00,11:29:00,10,10,Sunset Point,,,,,,1
Fall_T15,11:31:00,11:31:00,11,11,Bryce Lodge,,,,,,1
Fall_T15,11:34:00,11:34:00,12,12,Sunrise Point,,,,,,1
Fall_T15,11:38:00,11:38:00,13,13,Visitor's Center - North,,,,,,1
Fall_T15,11:41:00,11:41:00,14,14,Ruby's - North,,,,,,1
Fall_T15,11:45:00,11:45:00,15,15,Shuttle Station,,,,,,1
Fall_T15,11:46:00,11:46:00,1,16,,,,,,,1
Fall_T16,11:10:00,11:10:00,1,1,Old Bryce Town,,,,,,1
Fall_T16,11:11:00,11:11:00,2,2,Best Western / Grand,,,,,,1
Fall_T16,11:13:00,11:13:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T16,11:14:00,11:14:00,4,4,Ruby's - South,,,,,,1
Fall_T16,11:16:00,11:16:00,5,5,Visitor's Center - South,,,,,,1
Fall_T16,11:22:00,11:22:00,6,6,Sunset - South,,,,,,1
Fall_T16,11:22:00,11:22:00,7,7,Bryce Point,,,,,,1
Fall_T16,11:26:00,11:26:00,8,8,Inspiration Point,,,,,,1
Fall_T16,11:32:00,11:32:00,9,9,Sunset - North,,,,,,1
Fall_T16,11:39:00,11:39:00,10,10,Sunset Point,,,,,,1
Fall_T16,11:41:00,11:41:00,11,11,Bryce Lodge,,,,,,1
Fall_T16,11:44:00,11:44:00,12,12,Sunrise Point,,,,,,1
Fall_T16,11:48:00,11:48:00,13,13,Visitor's Center - North,,,,,,1
Fall_T16,11:51:00,11:51:00,14,14,Ruby's - North,,,,,,1
Fall_T16,11:55:00,11:55:00,15,15,Shuttle Station,,,,,,1
Fall_T16,11:56:00,11:56:00,1,16,,,,,,,1
Fall_T17,11:20:00,11:20:00,1,1,Old Bryce Town,,,,,,1
Fall_T17,11:21:00,11:21:00,2,2,Best Western / Grand,,,,,,1
Fall_T17,11:23:00,11:23:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T17,11:24:00,11:24:00,4,4,Ruby's - South,,,,,,1
Fall_T17,11:26:00,11:26:00,5,5,Visitor's Center - South,,,,,,1
Fall_T17,11:32:00,11:32:00,6,6,Sunset - South,,,,,,1
Fall_T17,11:32:00,11:32:00,7,7,Bryce Point,,,,,,1
Fall_T17,11:36:00,11:36:00,8,8,Inspiration Point,,,,,,1
Fall_T17,11:42:00,11:42:00,9,9,Sunset - North,,,,,,1
Fall_T17,11:49:00,11:49:00,10,10,Sunset Point,,,,,,1
Fall_T17,11:51:00,11:51:00,11,11,Bryce Lodge,,,,,,1
Fall_T17,11:54:00,11:54:00,12,12,Sunrise Point,,,,,,1
Fall_T17,11:58:00,11:58:00,13,13,Visitor's Center - North,,,,,,1
Fall_T17,12:01:00,12:01:00,14,14,Ruby's - North,,,,,,1
Fall_T17,12:05:00,12:05:00,15,15,Shuttle Station,,,,,,1
Fall_T17,12:06:00,12:06:00,1,16,,,,,,,1
Fall_T18,11:30:00,11:30:00,1,1,Old Bryce Town,,,,,,1
Fall_T18,11:31:00,11:31:00,2,2,Best Western / Grand,,,,,,1
Fall_T18,11:33:00,11:33:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T18,11:34:00,11:34:00,4,4,Ruby's - South,,,,,,1
Fall_T18,11:36:00,11:36:00,5,5,Visitor's Center - South,,,,,,1
Fall_T18,11:42:00,11:42:00,6,6,Sunset - South,,,,,,1
Fall_T18,11:42:00,11:42:00,7,7,Bryce Point,,,,,,1
Fall_T18,11:46:00,11:46:00,8,8,Inspiration Point,,,,,,1
Fall_T18,11:52:00,11:52:00,9,9,Sunset - North,,,,,,1
Fall_T18,11:59:00,11:59:00,10,10,Sunset Point,,,,,,1
Fall_T18,12:01:00,12:01:00,11,11,Bryce Lodge,,,,,,1
Fall_T18,12:04:00,12:04:00,12,12,Sunrise Point,,,,,,1
Fall_T18,12:08:00,12:08:00,13,13,Visitor's Center - North,,,,,,1
Fall_T18,12:11:00,12:11:00,14,14,Ruby's - North,,,,,,1
Fall_T18,12:15:00,12:15:00,15,15,Shuttle Station,,,,,,1
Fall_T18,12:16:00,12:16:00,1,16,,,,,,,1
Fall_T19,11:40:00,11:40:00,1,1,Old Bryce Town,,,,,,1
Fall_T19,11:41:00,11:41:00,2,2,Best Western / Grand,,,,,,1
Fall_T19,11:43:00,11:43:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T19,11:44:00,11:44:00,4,4,Ruby's - South,,,,,,1
Fall_T19,11:46:00,11:46:00,5,5,Visitor's Center - South,,,,,,1
Fall_T19,11:52:00,11:52:00,6,6,Sunset - South,,,,,,1
Fall_T19,11:52:00,11:52:00,7,7,Bryce Point,,,,,,1
Fall_T19,11:56:00,11:56:00,8,8,Inspiration Point,,,,,,1
Fall_T19,12:02:00,12:02:00,9,9,Sunset - North,,,,,,1
Fall_T19,12:09:00,12:09:00,10,10,Sunset Point,,,,,,1
Fall_T19,12:11:00,12:11:00,11,11,Bryce Lodge,,,,,,1
Fall_T19,12:14:00,12:14:00,12,12,Sunrise Point,,,,,,1
Fall_T19,12:18:00,12:18:00,13,13,Visitor's Center - North,,,,,,1
Fall_T19,12:21:00,12:21:00,14,14,Ruby's - North,,,,,,1
Fall_T19,12:25:00,12:25:00,15,15,Shuttle Station,,,,,,1
Fall_T19,12:26:00,12:26:00,1,16,,,,,,,1
Fall_T20,11:50:00,11:50:00,1,1,Old Bryce Town,,,,,,1
Fall_T20,11:51:00,11:51:00,2,2,Best Western / Grand,,,,,,1
Fall_T20,11:53:00,11:53:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T20,11:54:00,11:54:00,4,4,Ruby's - South,,,,,,1
Fall_T20,11:56:00,11:56:00,5,5,Visitor's Center - South,,,,,,1
Fall_T20,12:02:00,12:02:00,6,6,Sunset - South,,,,,,1
Fall_T20,12:02:00,12:02:00,7,7,Bryce Point,,,,,,1
Fall_T20,12:06:00,12:06:00,8,8,Inspiration Point,,,,,,1
Fall_T20,12:12:00,12:12:00,9,9,Sunset - North,,,,,,1
Fall_T20,12:19:00,12:19:00,10,10,Sunset Point,,,,,,1
Fall_T20,12:21:00,12:21:00,11,11,Bryce Lodge,,,,,,1
Fall_T20,12:24:00,12:24:00,12,12,Sunrise Point,,,,,,1
Fall_T20,12:28:00,12:28:00,13,13,Visitor's Center - North,,,,,,1
Fall_T20,12:31:00,12:31:00,14,14,Ruby's - North,,,,,,1
Fall_T20,12:35:00,12:35:00,15,15,Shuttle Station,,,,,,1
Fall_T20,12:36:00,12:36:00,1,16,,,,,,,1
Fall_T21,12:00:00,12:00:00,1,1,Old Bryce Town,,,,,,1
Fall_T21,12:01:00,12:01:00,2,2,Best Western / Grand,,,,,,1
Fall_T21,12:03:00,12:03:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T21,12:04:00,12:04:00,4,4,Ruby's - South,,,,,,1
Fall_T21,12:06:00,12:06:00,5,5,Visitor's Center - South,,,,,,1
Fall_T21,12:12:00,12:12:00,6,6,Sunset - South,,,,,,1
Fall_T21,12:12:00,12:12:00,7,7,Bryce Point,,,,,,1
Fall_T21,12:16:00,12:16:00,8,8,Inspiration Point,,,,,,1
Fall_T21,12:22:00,12:22:00,9,9,Sunset - North,,,,,,1
Fall_T21,12:29:00,12:29:00,10,10,Sunset Point,,,,,,1
Fall_T21,12:31:00,12:31:00,11,11,Bryce Lodge,,,,,,1
Fall_T21,12:34:00,12:34:00,12,12,Sunrise Point,,,,,,1
Fall_T21,12:38:00,12:38:00,13,13,Visitor's Center - North,,,,,,1
Fall_T21,12:41:00,12:41:00,14,14,Ruby's - North,,,,,,1
Fall_T21,12:45:00,12:45:00,15,15,Shuttle Station,,,,,,1
Fall_T21,12:46:00,12:46:00,1,16,,,,,,,1
Fall_T22,12:10:00,12:10:00,1,1,Old Bryce Town,,,,,,1
Fall_T22,12:11:00,12:11:00,2,2,Best Western / Grand,,,,,,1
Fall_T22,12:13:00,12:13:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T22,12:14:00,12:14:00,4,4,Ruby's - South,,,,,,1
Fall_T22,12:16:00,12:16:00,5,5,Visitor's Center - South,,,,,,1
Fall_T22,12:22:00,12:22:00,6,6,Sunset - South,,,,,,1
Fall_T22,12:22:00,12:22:00,7,7,Bryce Point,,,,,,1
Fall_T22,12:26:00,12:26:00,8,8,Inspiration Point,,,,,,1
Fall_T22,12:32:00,12:32:00,9,9,Sunset - North,,,,,,1
Fall_T22,12:39:00,12:39:00,10,10,Sunset Point,,,,,,1
Fall_T22,12:41:00,12:41:00,11,11,Bryce Lodge,,,,,,1
Fall_T22,12:44:00,12:44:00,12,12,Sunrise Point,,,,,,1
Fall_T22,12:48:00,12:48:00,13,13,Visitor's Center - North,,,,,,1
Fall_T22,12:51:00,12:51:00,14,14,Ruby's - North,,,,,,1
Fall_T22,12:55:00,12:55:00,15,15,Shuttle Station,,,,,,1
Fall_T22,12:56:00,12:56:00,1,16,,,,,,,1
Fall_T23,12:20:00,12:20:00,1,1,Old Bryce Town,,,,,,1
Fall_T23,12:21:00,12:21:00,2,2,Best Western / Grand,,,,,,1
Fall_T23,12:23:00,12:23:00,3,3,Best Western / Ruby's Inn,,,,,,1
Fall_T23,12:24:00,12:24:00,4,4,Ruby's - South,,,,,,1
Fall_T23,12:26:00,12:26:00,5,5,Visitor's Center - South,,,,,,1
Fall_T23,12:32:00,12:32:00,6,6,Sunset - South,,,,,,1
Fall_T23,12:32:00,12:32:00,7,7,Bryce Point,,,,,,1
Fall_T23,12:36:00,12:36:00,8,8,Inspiration Point,,,,,,1
Fall_T23,12:42:00,12:42:00,9,9,Sunset - North,,,,,,1
Fall_T23,12:49:00,12:49:00,10,10,Sunset Point,,,,,,1
