shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10,37.62829,-112.17277,196,
10,37.62806,-112.17265,197,
10,37.62793,-112.17258,198,
10,37.62762,-112.17241,199,
10,37.62755,-112.17238,200,
10,37.62705,-112.17212,201,
10,37.62671,-112.17196,202,
10,37.62587,-112.17155,203,
10,37.62552,-112.17138,204,
10,37.62541,-112.17134,205,
10,37.62529,-112.1713,206,
10,37.62515,-112.17126,207,
10,37.62499,-112.17122,208,
10,37.62484,-112.17119,209,
10,37.62471,-112.17117,210,
10,37.62425,-112.17116,211,
10,37.62408,-112.17117,212,
10,37.624,-112.17118,213,
10,37.6239,-112.1712,214,
10,37.62378,-112.17122,215,
10,37.62367,-112.17125,216,
10,37.62345,-112.17132,217,
10,37.62317,-112.17143,218,
10,37.62316,-112.17143,219,
10,37.62292,-112.17155,220,
10,37.62276,-112.17164,221,
10,37.62251,-112.1718,222,
10,37.62242,-112.17187,223,
10,37.62235,-112.17191,224,
10,37.6221536266,-112.1720667055,225,
10,37.62216,-112.17206,226,
10,37.6219081121,-112.1722882944,227,
10,37.62155,-112.17253,228,
10,37.62127,-112.17276,229,
10,37.62107,-112.17293,230,
10,37.62056,-112.17335,231,
10,37.61981,-112.17395,232,
10,37.61957,-112.17414,233,
10,37.61941,-112.17428,234,
10,37.61896,-112.17466,235,
10,37.61878,-112.17481,236,
10,37.61866,-112.17492,237,
10,37.61837,-112.17518,238,
10,37.61778,-112.1757,239,
10,37.61778,-112.1757,240,
10,37.61744,-112.17514,241,
10,37.61723,-112.17492,242,
10,37.61696,-112.1748,243,
10,37.61664,-112.17475,244,
10,37.61651,-112.1748,245,
10,37.61645,-112.17482,246,
10,37.61638,-112.17485,247,
10,37.61632,-112.17489,248,
10,37.61625,-112.17494,249,
10,37.61611,-112.17503,250,
10,37.61599,-112.1751,251,
10,37.61586,-112.17518,252,
10,37.61578,-112.17522,253,
10,37.6157,-112.17526,254,
10,37.61565,-112.17528,255,
10,37.6156,-112.17531,256,
10,37.61549,-112.17535,257,
10,37.61538,-112.17538,258,
10,37.6153,-112.1754,259,
10,37.61527,-112.17542,260,
10,37.61516,-112.17544,261,
10,37.61505,-112.17546,262,
10,37.61497,-112.17547,263,
10,37.61495,-112.17547,264,
10,37.61489,-112.17548,265,
10,37.61481,-112.17549,266,
10,37.61473,-112.17549,267,
10,37.61465,-112.17549,268,
10,37.61456,-112.17549,269,
10,37.61447,-112.17548,270,
10,37.61438,-112.17548,271,
10,37.6143,-112.17546,272,
10,37.61421,-112.17545,273,
10,37.61413,-112.17543,274,
10,37.61405,-112.17542,275,
10,37.61404,-112.17542,276,
10,37.61388,-112.17536,277,
10,37.61371,-112.17531,278,
10,37.6137,-112.17531,279,
10,37.61355,-112.17525,280,
10,37.6134,-112.17519,281,
10,37.61336,-112.17518,282,
10,37.61327,-112.17514,283,
10,37.61315,-112.17509,284,
10,37.61282,-112.17496,285,
10,37.6125,-112.17483,286,
10,37.61233,-112.17477,287,
10,37.61217,-112.17471,288,
10,37.61199,-112.17462,289,
10,37.61192,-112.17459,290,
10,37.61166,-112.17448,291,
10,37.61154,-112.17441,292,
10,37.61149,-112.17438,293,
10,37.61142,-112.17434,294,
10,37.61135,-112.17429,295,
10,37.61128,-112.17424,296,
10,37.61115,-112.17414,297,
10,37.61105,-112.17404,298,
10,37.61095,-112.17395,299,
10,37.61085,-112.17384,300,
10,37.61075,-112.17372,301,
10,37.61066,-112.17359,302,
10,37.61057,-112.17347,303,
10,37.61046,-112.17327,304,
10,37.61042,-112.1732,305,
10,37.61035,-112.17308,306,
10,37.61029,-112.17297,307,
10,37.61023,-112.17286,308,
10,37.6101,-112.17265,309,
10,37.61003,-112.17256,310,
10,37.60998,-112.17248,311,
10,37.60996,-112.17246,312,
10,37.60989,-112.17238,313,
10,37.60982,-112.1723,314,
10,37.60974,-112.17222,315,
10,37.60967,-112.17215,316,
10,37.60951,-112.17201,317,
10,37.60921,-112.17176,318,
10,37.6089,-112.17152,319,
10,37.6086,-112.17128,320,
10,37.60834,-112.17108,321,
10,37.60829,-112.17105,322,
10,37.60815,-112.17095,323,
10,37.60801,-112.17085,324,
10,37.60787,-112.17076,325,
10,37.60772,-112.17067,326,
10,37.60754,-112.17057,327,
10,37.60742,-112.1705,328,
10,37.60721,-112.17038,329,
10,37.60711,-112.17033,330,
10,37.60691,-112.17021,331,
10,37.60672,-112.1701,332,
10,37.60652,-112.16998,333,
10,37.60633,-112.16985,334,
10,37.60614,-112.16971,335,
10,37.60595,-112.16957,336,
10,37.60558,-112.16928,337,
10,37.6052,-112.16897,338,
10,37.60481,-112.16867,339,
10,37.60453,-112.16844,340,
10,37.60424,-112.16822,341,
10,37.60395,-112.16799,342,
10,37.60365,-112.16775,343,
10,37.60339,-112.16755,344,
10,37.60319,-112.16739,345,
10,37.60313,-112.16734,346,
10,37.60287,-112.16713,347,
10,37.6026,-112.16691,348,
10,37.60207,-112.1665,349,
10,37.60181,-112.16629,350,
10,37.60154,-112.16609,351,
10,37.60146,-112.166,352,
10,37.60139,-112.16591,353,
10,37.60123,-112.16572,354,
10,37.60119,-112.16566,355,
10,37.60115,-112.16561,356,
10,37.60102,-112.16541,357,
10,37.6009,-112.16522,358,
10,37.60083,-112.16504,359,
10,37.60077,-112.16487,360,
10,37.60073,-112.16475,361,
10,37.60069,-112.16463,362,
10,37.60065,-112.16447,363,
10,37.60061,-112.16431,364,
10,37.60059,-112.16414,365,
10,37.60057,-112.164,366,
10,37.60056,-112.16396,367,
10,37.60055,-112.16382,368,
10,37.60054,-112.16369,369,
10,37.60054,-112.16355,370,
10,37.60054,-112.16341,371,
10,37.60054,-112.16332,372,
10,37.60054,-112.16321,373,
10,37.60056,-112.16302,374,
10,37.60058,-112.1629,375,
10,37.60059,-112.16279,376,
10,37.60063,-112.16264,377,
10,37.60064,-112.16257,378,
10,37.60068,-112.16244,379,
10,37.60071,-112.16232,380,
10,37.60076,-112.16216,381,
10,37.60084,-112.16196,382,
10,37.60088,-112.16185,383,
10,37.60093,-112.16174,384,
10,37.60097,-112.16164,385,
10,37.601,-112.16159,386,
10,37.60103,-112.16154,387,
10,37.60109,-112.16144,388,
10,37.60115,-112.16135,389,
10,37.60121,-112.16126,390,
10,37.60128,-112.16116,391,
10,37.60134,-112.16109,392,
10,37.6014,-112.16101,393,
10,37.60147,-112.16094,394,
10,37.60153,-112.16087,395,
10,37.60162,-112.16077,396,
10,37.60171,-112.16067,397,
10,37.60183,-112.16054,398,
10,37.60188,-112.16048,399,
10,37.60193,-112.16041,400,
10,37.602,-112.16032,401,
10,37.60201,-112.1603,402,
10,37.60208,-112.16019,403,
10,37.60217,-112.16002,404,
10,37.60221,-112.15993,405,
10,37.60225,-112.15984,406,
10,37.60256,-112.15887,407,
10,37.60263,-112.15866,408,
10,37.6027,-112.15844,409,
10,37.60299,-112.15754,410,
10,37.60318,-112.15698,411,
10,37.60328,-112.15669,412,
10,37.60334,-112.15661,413,
10,37.60335,-112.15658,414,
10,37.60338,-112.15654,415,
10,37.60346,-112.1565,416,
10,37.60355,-112.15646,417,
10,37.6036,-112.15644,418,
10,37.60362,-112.15644,419,
10,37.60364,-112.15643,420,
10,37.60372,-112.15643,421,
10,37.60379,-112.15643,422,
10,37.60383,-112.15645,423,
10,37.60387,-112.15647,424,
10,37.60391,-112.1565,425,
10,37.60396,-112.15653,426,
10,37.60406,-112.15662,427,
10,37.6042,-112.15675,428,
10,37.60421,-112.15676,429,
10,37.60424,-112.1568,430,
10,37.60426,-112.15682,431,
10,37.60427,-112.15683,432,
10,37.60428,-112.15686,433,
10,37.60428,-112.15689,434,
10,37.60428,-112.15691,435,
10,37.60428,-112.15694,436,
10,37.60426,-112.15697,437,
10,37.60425,-112.15699,438,
10,37.60424,-112.157,439,
10,37.60422,-112.15701,440,
10,37.6042,-112.15701,441,
10,37.60418,-112.15701,442,
10,37.60416,-112.15701,443,
10,37.60415,-112.157,444,
10,37.60413,-112.15698,445,
10,37.60412,-112.1569706122,446,
10,37.6041239843,-112.1569743003,447,
10,37.60399,-112.15684,448,
10,37.60385,-112.1567,449,
10,37.60375,-112.15661,450,
10,37.60362,-112.15644,451,
10,37.60362,-112.15644,452,
10,37.6036,-112.15644,453,
10,37.60355,-112.15646,454,
10,37.60346,-112.1565,455,
10,37.60338,-112.15654,456,
10,37.60335,-112.15658,457,
10,37.60334,-112.15661,458,
10,37.60328,-112.15669,459,
10,37.60318,-112.15698,460,
10,37.60299,-112.15754,461,
10,37.6027,-112.15844,462,
10,37.60263,-112.15866,463,
10,37.60256,-112.15887,464,
10,37.60225,-112.15984,465,
10,37.60221,-112.15993,466,
10,37.60217,-112.16002,467,
10,37.60208,-112.16019,468,
10,37.60201,-112.1603,469,
10,37.602,-112.16032,470,
10,37.60193,-112.16041,471,
10,37.60188,-112.16048,472,
10,37.60183,-112.16054,473,
10,37.60171,-112.16067,474,
10,37.60162,-112.16077,475,
10,37.60153,-112.16087,476,
10,37.60147,-112.16094,477,
10,37.6014,-112.16101,478,
10,37.60134,-112.16109,479,
10,37.60128,-112.16116,480,
10,37.60121,-112.16126,481,
10,37.60115,-112.16135,482,
10,37.60109,-112.16144,483,
10,37.60103,-112.16154,484,
10,37.601,-112.16159,485,
10,37.60097,-112.16164,486,
10,37.60093,-112.16174,487,
10,37.60088,-112.16185,488,
10,37.60084,-112.16196,489,
10,37.60076,-112.16216,490,
10,37.60071,-112.16232,491,
10,37.60068,-112.16244,492,
10,37.60064,-112.16257,493,
10,37.60063,-112.16264,494,
10,37.60059,-112.16279,495,
10,37.60058,-112.1629,496,
10,37.60056,-112.16302,497,
10,37.60054,-112.16321,498,
10,37.60054,-112.16332,499,
10,37.60054,-112.16341,500,
10,37.60054,-112.16355,501,
10,37.60054,-112.16369,502,
10,37.60055,-112.16382,503,
10,37.60056,-112.16396,504,
10,37.60057,-112.164,505,
10,37.60059,-112.16414,506,
10,37.60061,-112.16431,507,
10,37.60065,-112.16447,508,
10,37.60069,-112.16463,509,
10,37.60073,-112.16475,510,
10,37.60077,-112.16487,511,
10,37.60083,-112.16504,512,
10,37.6009,-112.16522,513,
10,37.60102,-112.16541,514,
10,37.60115,-112.16561,515,
10,37.60119,-112.16566,516,
10,37.60123,-112.16572,517,
10,37.60139,-112.16591,518,
10,37.60146,-112.166,519,
10,37.60154,-112.16609,520,
10,37.60181,-112.16629,521,
10,37.60207,-112.1665,522,
10,37.6026,-112.16691,523,
10,37.60287,-112.16713,524,
10,37.60313,-112.16734,525,
10,37.60319,-112.16739,526,
10,37.60339,-112.16755,527,
10,37.60365,-112.16775,528,
10,37.60395,-112.16799,529,
10,37.60424,-112.16822,530,
10,37.60453,-112.16844,531,
10,37.60481,-112.16867,532,
10,37.6052,-112.16897,533,
10,37.60558,-112.16928,534,
10,37.60595,-112.16957,535,
10,37.60614,-112.16971,536,
10,37.60633,-112.16985,537,
10,37.60652,-112.16998,538,
10,37.60672,-112.1701,539,
10,37.60691,-112.17021,540,
10,37.60711,-112.17033,541,
10,37.60721,-112.17038,542,
10,37.60742,-112.1705,543,
10,37.60754,-112.17057,544,
10,37.60772,-112.17067,545,
10,37.60787,-112.17076,546,
10,37.60801,-112.17085,547,
10,37.60815,-112.17095,548,
10,37.60829,-112.17105,549,
