trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
village_winter_T34,,,13,13,,,,,,7.891,0
village_winter_T34,,,14,14,,,,,,8.614,0
village_winter_T34,15:30:00,15:30:00,1,15,,,,,,10.432,1
village_winter_T35,14:50:00,14:50:00,1,1,,,,,,0.0,1
village_winter_T35,,,2,2,,,,,,1.367,0
village_winter_T35,,,3,3,,,,,,1.88,0
village_winter_T35,,,4,4,,,,,,3.203,0
village_winter_T35,,,5,5,,,,,,3.569,0
village_winter_T35,,,6,6,,,,,,3.814,0
village_winter_T35,,,7,7,,,,,,4.369,0
village_winter_T35,,,8,8,,,,,,4.704,0
village_winter_T35,,,9,9,,,,,,5.364,0
village_winter_T35,,,10,10,,,,,,5.849,0
village_winter_T35,,,11,11,,,,,,6.849,0
village_winter_T35,,,12,12,,,,,,7.329,0
village_winter_T35,,,13,13,,,,,,7.891,0
village_winter_T35,,,14,14,,,,,,8.614,0
village_winter_T35,15:40:00,15:40:00,1,15,,,,,,10.432,1
village_winter_T36,15:00:00,15:00:00,1,1,,,,,,0.0,1
village_winter_T36,,,2,2,,,,,,1.367,0
village_winter_T36,,,3,3,,,,,,1.88,0
village_winter_T36,,,4,4,,,,,,3.203,0
village_winter_T36,,,5,5,,,,,,3.569,0
village_winter_T36,,,6,6,,,,,,3.814,0
village_winter_T36,,,7,7,,,,,,4.369,0
village_winter_T36,,,8,8,,,,,,4.704,0
village_winter_T36,,,9,9,,,,,,5.364,0
village_winter_T36,,,10,10,,,,,,5.849,0
village_winter_T36,,,11,11,,,,,,6.849,0
village_winter_T36,,,12,12,,,,,,7.329,0
village_winter_T36,,,13,13,,,,,,7.891,0
village_winter_T36,,,14,14,,,,,,8.614,0
village_winter_T36,15:50:00,15:50:00,1,15,,,,,,10.432,1
village_winter_T37,15:10:00,15:10:00,1,1,,,,,,0.0,1
village_winter_T37,,,2,2,,,,,,1.367,0
village_winter_T37,,,3,3,,,,,,1.88,0
village_winter_T37,,,4,4,,,,,,3.203,0
village_winter_T37,,,5,5,,,,,,3.569,0
village_winter_T37,,,6,6,,,,,,3.814,0
village_winter_T37,,,7,7,,,,,,4.369,0
village_winter_T37,,,8,8,,,,,,4.704,0
village_winter_T37,,,9,9,,,,,,5.364,0
village_winter_T37,,,10,10,,,,,,5.849,0
village_winter_T37,,,11,11,,,,,,6.849,0
village_winter_T37,,,12,12,,,,,,7.329,0
village_winter_T37,,,13,13,,,,,,7.891,0
village_winter_T37,,,14,14,,,,,,8.614,0
village_winter_T37,16:00:00,16:00:00,1,15,,,,,,10.432,1
village_winter_T38,15:20:00,15:20:00,1,1,,,,,,0.0,1
village_winter_T38,,,2,2,,,,,,1.367,0
village_winter_T38,,,3,3,,,,,,1.88,0
village_winter_T38,,,4,4,,,,,,3.203,0
village_winter_T38,,,5,5,,,,,,3.569,0
village_winter_T38,,,6,6,,,,,,3.814,0
village_winter_T38,,,7,7,,,,,,4.369,0
village_winter_T38,,,8,8,,,,,,4.704,0
village_winter_T38,,,9,9,,,,,,5.364,0
village_winter_T38,,,10,10,,,,,,5.849,0
village_winter_T38,,,11,11,,,,,,6.849,0
village_winter_T38,,,12,12,,,,,,7.329,0
village_winter_T38,,,13,13,,,,,,7.891,0
village_winter_T38,,,14,14,,,,,,8.614,0
village_winter_T38,16:10:00,16:10:00,1,15,,,,,,10.432,1
village_winter_T39,15:30:00,15:30:00,1,1,,,,,,0.0,1
village_winter_T39,,,2,2,,,,,,1.367,0
village_winter_T39,,,3,3,,,,,,1.88,0
village_winter_T39,,,4,4,,,,,,3.203,0
village_winter_T39,,,5,5,,,,,,3.569,0
village_winter_T39,,,6,6,,,,,,3.814,0
village_winter_T39,,,7,7,,,,,,4.369,0
village_winter_T39,,,8,8,,,,,,4.704,0
village_winter_T39,,,9,9,,,,,,5.364,0
village_winter_T39,,,10,10,,,,,,5.849,0
village_winter_T39,,,11,11,,,,,,6.849,0
village_winter_T39,,,12,12,,,,,,7.329,0
village_winter_T39,,,13,13,,,,,,7.891,0
village_winter_T39,,,14,14,,,,,,8.614,0
village_winter_T39,16:20:00,16:20:00,1,15,,,,,,10.432,1
village_winter_T40,15:45:00,15:45:00,1,1,,,,,,0.0,1
village_winter_T40,,,2,2,,,,,,1.367,0
village_winter_T40,,,3,3,,,,,,1.88,0
village_winter_T40,,,4,4,,,,,,3.203,0
village_winter_T40,,,5,5,,,,,,3.569,0
village_winter_T40,,,6,6,,,,,,3.814,0
village_winter_T40,,,7,7,,,,,,4.369,0
village_winter_T40,,,8,8,,,,,,4.704,0
village_winter_T40,,,9,9,,,,,,5.364,0
village_winter_T40,,,10,10,,,,,,5.849,0
village_winter_T40,,,11,11,,,,,,6.849,0
village_winter_T40,,,12,12,,,,,,7.329,0
village_winter_T40,,,13,13,,,,,,7.891,0
village_winter_T40,,,14,14,,,,,,8.614,0
village_winter_T40,16:35:00,16:35:00,1,15,,,,,,10.432,1
village_winter_T41,16:00:00,16:00:00,1,1,,,,,,0.0,1
village_winter_T41,,,2,2,,,,,,1.367,0
village_winter_T41,,,3,3,,,,,,1.88,0
village_winter_T41,,,4,4,,,,,,3.203,0
village_winter_T41,,,5,5,,,,,,3.569,0
village_winter_T41,,,6,6,,,,,,3.814,0
village_winter_T41,,,7,7,,,,,,4.369,0
village_winter_T41,,,8,8,,,,,,4.704,0
village_winter_T41,,,9,9,,,,,,5.364,0
village_winter_T41,,,10,10,,,,,,5.849,0
village_winter_T41,,,11,11,,,,,,6.849,0
village_winter_T41,,,12,12,,,,,,7.329,0
village_winter_T41,,,13,13,,,,,,7.891,0
village_winter_T41,,,14,14,,,,,,8.614,0
village_winter_T41,16:50:00,16:50:00,1,15,,,,,,10.432,1
village_winter_T42,16:15:00,16:15:00,1,1,,,,,,0.0,1
village_winter_T42,,,2,2,,,,,,1.367,0
village_winter_T42,,,3,3,,,,,,1.88,0
village_winter_T42,,,4,4,,,,,,3.203,0
village_winter_T42,,,5,5,,,,,,3.569,0
village_winter_T42,,,6,6,,,,,,3.814,0
village_winter_T42,,,7,7,,,,,,4.369,0
village_winter_T42,,,8,8,,,,,,4.704,0
village_winter_T42,,,9,9,,,,,,5.364,0
village_winter_T42,,,10,10,,,,,,5.849,0
village_winter_T42,,,11,11,,,,,,6.849,0
village_winter_T42,,,12,12,,,,,,7.329,0
village_winter_T42,,,13,13,,,,,,7.891,0
village_winter_T42,,,14,14,,,,,,8.614,0
village_winter_T42,17:05:00,17:05:00,1,15,,,,,,10.432,1
village_winter_T43,16:30:00,16:30:00,1,1,,,,,,0.0,1
village_winter_T43,,,2,2,,,,,,1.367,0
village_winter_T43,,,3,3,,,,,,1.88,0
village_winter_T43,,,4,4,,,,,,3.203,0
village_winter_T43,,,5,5,,,,,,3.569,0
village_winter_T43,,,6,6,,,,,,3.814,0
village_winter_T43,,,7,7,,,,,,4.369,0
village_winter_T43,,,8,8,,,,,,4.704,0
village_winter_T43,,,9,9,,,,,,5.364,0
village_winter_T43,,,10,10,,,,,,5.849,0
village_winter_T43,,,11,11,,,,,,6.849,0
village_winter_T43,,,12,12,,,,,,7.329,0
village_winter_T43,,,13,13,,,,,,7.891,0
village_winter_T43,,,14,14,,,,,,8.614,0
village_winter_T43,17:20:00,17:20:00,1,15,,,,,,10.432,1
village_winter_T44,16:45:00,16:45:00,1,1,,,,,,0.0,1
village_winter_T44,,,2,2,,,,,,1.367,0
village_winter_T44,,,3,3,,,,,,1.88,0
village_winter_T44,,,4,4,,,,,,3.203,0
village_winter_T44,,,5,5,,,,,,3.569,0
village_winter_T44,,,6,6,,,,,,3.814,0
village_winter_T44,,,7,7,,,,,,4.369,0
village_winter_T44,,,8,8,,,,,,4.704,0
village_winter_T44,,,9,9,,,,,,5.364,0
village_winter_T44,,,10,10,,,,,,5.849,0
village_winter_T44,,,11,11,,,,,,6.849,0
village_winter_T44,,,12,12,,,,,,7.329,0
village_winter_T44,,,13,13,,,,,,7.891,0
village_winter_T44,,,14,14,,,,,,8.614,0
village_winter_T44,17:35:00,17:35:00,1,15,,,,,,10.432,1
village_winter_T45,17:00:00,17:00:00,1,1,,,,,,0.0,1
village_winter_T45,,,2,2,,,,,,1.367,0
village_winter_T45,,,3,3,,,,,,1.88,0
village_winter_T45,,,4,4,,,,,,3.203,0
village_winter_T45,,,5,5,,,,,,3.569,0
village_winter_T45,,,6,6,,,,,,3.814,0
village_winter_T45,,,7,7,,,,,,4.369,0
village_winter_T45,,,8,8,,,,,,4.704,0
village_winter_T45,,,9,9,,,,,,5.364,0
village_winter_T45,,,10,10,,,,,,5.849,0
village_winter_T45,,,11,11,,,,,,6.849,0
village_winter_T45,,,12,12,,,,,,7.329,0
village_winter_T45,,,13,13,,,,,,7.891,0
village_winter_T45,,,14,14,,,,,,8.614,0
village_winter_T45,17:50:00,17:50:00,1,15,,,,,,10.432,1
village_winter_T46,17:15:00,17:15:00,1,1,,,,,,0.0,1
village_winter_T46,,,2,2,,,,,,1.367,0
village_winter_T46,,,3,3,,,,,,1.88,0
village_winter_T46,,,4,4,,,,,,3.203,0
village_winter_T46,,,5,5,,,,,,3.569,0
village_winter_T46,,,6,6,,,,,,3.814,0
village_winter_T46,,,7,7,,,,,,4.369,0
village_winter_T46,,,8,8,,,,,,4.704,0
village_winter_T46,,,9,9,,,,,,5.364,0
village_winter_T46,,,10,10,,,,,,5.849,0
village_winter_T46,,,11,11,,,,,,6.849,0
village_winter_T46,,,12,12,,,,,,7.329,0
village_winter_T46,,,13,13,,,,,,7.891,0
village_winter_T46,,,14,14,,,,,,8.614,0
village_winter_T46,18:05:00,18:05:00,1,15,,,,,,10.432,1
village_winter_T47,17:30:00,17:30:00,1,1,,,,,,0.0,1
village_winter_T47,,,2,2,,,,,,1.367,0
village_winter_T47,,,3,3,,,,,,1.88,0
village_winter_T47,,,4,4,,,,,,3.203,0
village_winter_T47,,,5,5,,,,,,3.569,0
village_winter_T47,,,6,6,,,,,,3.814,0
village_winter_T47,,,7,7,,,,,,4.369,0
village_winter_T47,,,8,8,,,,,,4.704,0
village_winter_T47,,,9,9,,,,,,5.364,0
village_winter_T47,,,10,10,,,,,,5.849,0
village_winter_T47,,,11,11,,,,,,6.849,0
village_winter_T47,,,12,12,,,,,,7.329,0
village_winter_T47,,,13,13,,,,,,7.891,0
village_winter_T47,,,14,14,,,,,,8.614,0
village_winter_T47,18:20:00,18:20:00,1,15,,,,,,10.432,1
village_winter_T48,17:50:00,17:50:00,1,1,,,,,,0.0,1
village_winter_T48,,,2,2,,,,,,1.367,0
village_winter_T48,,,3,3,,,,,,1.88,0
village_winter_T48,,,4,4,,,,,,3.203,0
village_winter_T48,,,5,5,,,,,,3.569,0
village_winter_T48,,,6,6,,,,,,3.814,0
village_winter_T48,,,7,7,,,,,,4.369,0
village_winter_T48,,,8,8,,,,,,4.704,0
village_winter_T48,,,9,9,,,,,,5.364,0
village_winter_T48,,,10,10,,,,,,5.849,0
village_winter_T48,,,11,11,,,,,,6.849,0
village_winter_T48,,,12,12,,,,,,7.329,0
village_winter_T48,,,13,13,,,,,,7.891,0
village_winter_T48,,,14,14,,,,,,8.614,0
village_winter_T48,18:40:00,18:40:00,1,15,,,,,,10.432,1
village_winter_T49,18:10:00,18:10:00,1,1,,,,,,0.0,1
village_winter_T49,,,2,2,,,,,,1.367,0
village_winter_T49,,,3,3,,,,,,1.88,0
village_winter_T49,,,4,4,,,,,,3.203,0
village_winter_T49,,,5,5,,,,,,3.569,0
village_winter_T49,,,6,6,,,,,,3.814,0
village_winter_T49,,,7,7,,,,,,4.369,0
village_winter_T49,,,8,8,,,,,,4.704,0
village_winter_T49,,,9,9,,,,,,5.364,0
village_winter_T49,,,10,10,,,,,,5.849,0
village_winter_T49,,,11,11,,,,,,6.849,0
village_winter_T49,,,12,12,,,,,,7.329,0
village_winter_T49,,,13,13,,,,,,7.891,0
village_winter_T49,,,14,14,,,,,,8.614,0
village_winter_T49,19:00:00,19:00:00,1,15,,,,,,10.432,1
village_winter_T50,18:30:00,18:30:00,1,1,,,,,,0.0,1
village_winter_T50,,,2,2,,,,,,1.367,0
village_winter_T50,,,3,3,,,,,,1.88,0
village_winter_T50,,,4,4,,,,,,3.203,0
village_winter_T50,,,5,5,,,,,,3.569,0
village_winter_T50,,,6,6,,,,,,3.814,0
village_winter_T50,,,7,7,,,,,,4.369,0
village_winter_T50,,,8,8,,,,,,4.704,0
village_winter_T50,,,9,9,,,,,,5.364,0
village_winter_T50,,,10,10,,,,,,5.849,0
village_winter_T50,,,11,11,,,,,,6.849,0
village_winter_T50,,,12,12,,,,,,7.329,0
village_winter_T50,,,13,13,,,,,,7.891,0
village_winter_T50,,,14,14,,,,,,8.614,0
village_winter_T50,19:20:00,19:20:00,1,15,,,,,,10.432,1
village_winter_T51,18:50:00,18:50:00,1,1,,,,,,0.0,1
village_winter_T51,,,2,2,,,,,,1.367,0
village_winter_T51,,,3,3,,,,,,1.88,0
village_winter_T51,,,4,4,,,,,,3.203,0
village_winter_T51,,,5,5,,,,,,3.569,0
village_winter_T51,,,6,6,,,,,,3.814,0
village_winter_T51,,,7,7,,,,,,4.369,0
village_winter_T51,,,8,8,,,,,,4.704,0
village_winter_T51,,,9,9,,,,,,5.364,0
village_winter_T51,,,10,10,,,,,,5.849,0
village_winter_T51,,,11,11,,,,,,6.849,0
village_winter_T51,,,12,12,,,,,,7.329,0
village_winter_T51,,,13,13,,,,,,7.891,0
village_winter_T51,,,14,14,,,,,,8.614,0
village_winter_T51,19:40:00,19:40:00,1,15,,,,,,10.432,1
village_winter_T52,19:10:00,19:10:00,1,1,,,,,,0.0,1
village_winter_T52,,,2,2,,,,,,1.367,0
village_winter_T52,,,3,3,,,,,,1.88,0
village_winter_T52,,,4,4,,,,,,3.203,0
village_winter_T52,,,5,5,,,,,,3.569,0
village_winter_T52,,,6,6,,,,,,3.814,0
village_winter_T52,,,7,7,,,,,,4.369,0
village_winter_T52,,,8,8,,,,,,4.704,0
village_winter_T52,,,9,9,,,,,,5.364,0
village_winter_T52,,,10,10,,,,,,5.849,0
village_winter_T52,,,11,11,,,,,,6.849,0
village_winter_T52,,,12,12,,,,,,7.329,0
village_winter_T52,,,13,13,,,,,,7.891,0
village_winter_T52,,,14,14,,,,,,8.614,0
village_winter_T52,20:00:00,20:00:00,1,15,,,,,,10.432,1
village_winter_T53,19:30:00,19:30:00,1,1,,,,,,0.0,1
village_winter_T53,,,2,2,,,,,,1.367,0
village_winter_T53,,,3,3,,,,,,1.88,0
village_winter_T53,,,4,4,,,,,,3.203,0
village_winter_T53,,,5,5,,,,,,3.569,0
village_winter_T53,,,6,6,,,,,,3.814,0
village_winter_T53,,,7,7,,,,,,4.369,0
village_winter_T53,,,8,8,,,,,,4.704,0
village_winter_T53,,,9,9,,,,,,5.364,0
village_winter_T53,,,10,10,,,,,,5.849,0
village_winter_T53,,,11,11,,,,,,6.849,0
village_winter_T53,,,12,12,,,,,,7.329,0
village_winter_T53,,,13,13,,,,,,7.891,0
village_winter_T53,,,14,14,,,,,,8.614,0
village_winter_T53,20:20:00,20:20:00,1,15,,,,,,10.432,1
village_winter_T54,19:50:00,19:50:00,1,1,,,,,,0.0,1
village_winter_T54,,,2,2,,,,,,1.367,0
village_winter_T54,,,3,3,,,,,,1.88,0
village_winter_T54,,,4,4,,,,,,3.203,0
village_winter_T54,,,5,5,,,,,,3.569,0
village_winter_T54,,,6,6,,,,,,3.814,0
village_winter_T54,,,7,7,,,,,,4.369,0
village_winter_T54,,,8,8,,,,,,4.704,0
village_winter_T54,,,9,9,,,,,,5.364,0
village_winter_T54,,,10,10,,,,,,5.849,0
village_winter_T54,,,11,11,,,,,,6.849,0
village_winter_T54,,,12,12,,,,,,7.329,0
village_winter_T54,,,13,13,,,,,,7.891,0
village_winter_T54,,,14,14,,,,,,8.614,0
village_winter_T54,20:40:00,20:40:00,1,15,,,,,,10.432,1
village_winter_T55,20:10:00,20:10:00,1,1,,,,,,0.0,1
village_winter_T55,,,2,2,,,,,,1.367,0
village_winter_T55,,,3,3,,,,,,1.88,0
village_winter_T55,,,4,4,,,,,,3.203,0
village_winter_T55,,,5,5,,,,,,3.569,0
village_winter_T55,,,6,6,,,,,,3.814,0
village_winter_T55,,,7,7,,,,,,4.369,0
village_winter_T55,,,8,8,,,,,,4.704,0
village_winter_T55,,,9,9,,,,,,5.364,0
village_winter_T55,,,10,10,,,,,,5.849,0
village_winter_T55,,,11,11,,,,,,6.849,0
village_winter_T55,,,12,12,,,,,,7.329,0
village_winter_T55,,,13,13,,,,,,7.891,0
village_winter_T55,,,14,14,,,,,,8.614,0
village_winter_T55,21:00:00,21:00:00,1,15,,,,,,10.432,1
kaibab_T01,08:00:00,08:00:00,1,1,,,,,,0.0,1
kaibab_T01,08:09:00,08:09:00,15,2,,,,,,3.865,1
kaibab_T01,08:14:00,08:14:00,16,3,,,,,,5.386,1
kaibab_T01,08:21:00,08:21:00,17,4,,,,,,7.724,1
kaibab_T01,08:28:00,08:28:00,1,5,,,,,,10.003,1
kaibab_T01,08:32:00,08:32:00,18,6,,,,,,11.15,1
kaibab_T01,08:37:00,08:37:00,19,7,,,,,,12.358,1
kaibab_T01,08:50:00,08:50:00,1,8,,,,,,14.353,1
kaibab_T02,08:20:00,08:20:00,1,1,,,,,,0.0,1
kaibab_T02,08:29:00,08:29:00,15,2,,,,,,3.865,1
kaibab_T02,08:34:00,08:34:00,16,3,,,,,,5.386,1
kaibab_T02,08:41:00,08:41:00,17,4,,,,,,7.724,1
kaibab_T02,08:48:00,08:48:00,1,5,,,,,,10.003,1
kaibab_T02,08:52:00,08:52:00,18,6,,,,,,11.15,1
kaibab_T02,08:57:00,08:57:00,19,7,,,,,,12.358,1
kaibab_T02,09:10:00,09:10:00,1,8,,,,,,14.353,1
kaibab_T03,08:40:00,08:40:00,1,1,,,,,,0.0,1
kaibab_T03,08:49:00,08:49:00,15,2,,,,,,3.865,1
kaibab_T03,08:54:00,08:54:00,16,3,,,,,,5.386,1
kaibab_T03,09:01:00,09:01:00,17,4,,,,,,7.724,1
kaibab_T03,09:08:00,09:08:00,1,5,,,,,,10.003,1
kaibab_T03,09:12:00,09:12:00,18,6,,,,,,11.15,1
kaibab_T03,09:17:00,09:17:00,19,7,,,,,,12.358,1
kaibab_T03,09:30:00,09:30:00,1,8,,,,,,14.353,1
kaibab_T04,09:00:00,09:00:00,1,1,,,,,,0.0,1
kaibab_T04,09:09:00,09:09:00,15,2,,,,,,3.865,1
kaibab_T04,09:14:00,09:14:00,16,3,,,,,,5.386,1
kaibab_T04,09:21:00,09:21:00,17,4,,,,,,7.724,1
kaibab_T04,09:28:00,09:28:00,1,5,,,,,,10.003,1
kaibab_T04,09:32:00,09:32:00,18,6,,,,,,11.15,1
kaibab_T04,09:37:00,09:37:00,19,7,,,,,,12.358,1
kaibab_T04,09:50:00,09:50:00,1,8,,,,,,14.353,1
kaibab_T05,09:20:00,09:20:00,1,1,,,,,,0.0,1
kaibab_T05,09:29:00,09:29:00,15,2,,,,,,3.865,1
kaibab_T05,09:34:00,09:34:00,16,3,,,,,,5.386,1
kaibab_T05,09:41:00,09:41:00,17,4,,,,,,7.724,1
kaibab_T05,09:48:00,09:48:00,1,5,,,,,,10.003,1
kaibab_T05,09:52:00,09:52:00,18,6,,,,,,11.15,1
kaibab_T05,09:57:00,09:57:00,19,7,,,,,,12.358,1
kaibab_T05,10:10:00,10:10:00,1,8,,,,,,14.353,1
kaibab_T06,09:35:00,09:35:00,1,1,,,,,,0.0,1
kaibab_T06,09:44:00,09:44:00,15,2,,,,,,3.865,1
kaibab_T06,09:49:00,09:49:00,16,3,,,,,,5.386,1
kaibab_T06,09:56:00,09:56:00,17,4,,,,,,7.724,1
kaibab_T06,10:03:00,10:03:00,1,5,,,,,,10.003,1
kaibab_T06,10:07:00,10:07:00,18,6,,,,,,11.15,1
kaibab_T06,10:12:00,10:12:00,19,7,,,,,,12.358,1
kaibab_T06,10:25:00,10:25:00,1,8,,,,,,14.353,1
kaibab_T07,09:50:00,09:50:00,1,1,,,,,,0.0,1
kaibab_T07,09:59:00,09:59:00,15,2,,,,,,3.865,1
kaibab_T07,10:04:00,10:04:00,16,3,,,,,,5.386,1
kaibab_T07,10:11:00,10:11:00,17,4,,,,,,7.724,1
kaibab_T07,10:18:00,10:18:00,1,5,,,,,,10.003,1
kaibab_T07,10:22:00,10:22:00,18,6,,,,,,11.15,1
kaibab_T07,10:27:00,10:27:00,19,7,,,,,,12.358,1
kaibab_T07,10:40:00,10:40:00,1,8,,,,,,14.353,1
kaibab_T08,10:05:00,10:05:00,1,1,,,,,,0.0,1
kaibab_T08,10:14:00,10:14:00,15,2,,,,,,3.865,1
kaibab_T08,10:19:00,10:19:00,16,3,,,,,,5.386,1
kaibab_T08,10:26:00,10:26:00,17,4,,,,,,7.724,1
kaibab_T08,10:33:00,10:33:00,1,5,,,,,,10.003,1
kaibab_T08,10:37:00,10:37:00,18,6,,,,,,11.15,1
kaibab_T08,10:42:00,10:42:00,19,7,,,,,,12.358,1
kaibab_T08,10:55:00,10:55:00,1,8,,,,,,14.353,1
kaibab_T09,10:20:00,10:20:00,1,1,,,,,,0.0,1
kaibab_T09,10:29:00,10:29:00,15,2,,,,,,3.865,1
kaibab_T09,10:34:00,10:34:00,16,3,,,,,,5.386,1
kaibab_T09,10:41:00,10:41:00,17,4,,,,,,7.724,1
kaibab_T09,10:48:00,10:48:00,1,5,,,,,,10.003,1
kaibab_T09,10:52:00,10:52:00,18,6,,,,,,11.15,1
kaibab_T09,10:57:00,10:57:00,19,7,,,,,,12.358,1
kaibab_T09,11:10:00,11:10:00,1,8,,,,,,14.353,1
kaibab_T10,10:35:00,10:35:00,1,1,,,,,,0.0,1
kaibab_T10,10:44:00,10:44:00,15,2,,,,,,3.865,1
kaibab_T10,10:49:00,10:49:00,16,3,,,,,,5.386,1
kaibab_T10,10:56:00,10:56:00,17,4,,,,,,7.724,1
kaibab_T10,11:03:00,11:03:00,1,5,,,,,,10.003,1
kaibab_T10,11:07:00,11:07:00,18,6,,,,,,11.15,1
kaibab_T10,11:12:00,11:12:00,19,7,,,,,,12.358,1
kaibab_T10,11:25:00,11:25:00,1,8,,,,,,14.353,1
kaibab_T11,10:50:00,10:50:00,1,1,,,,,,0.0,1
kaibab_T11,10:59:00,10:59:00,15,2,,,,,,3.865,1
kaibab_T11,11:04:00,11:04:00,16,3,,,,,,5.386,1
kaibab_T11,11:11:00,11:11:00,17,4,,,,,,7.724,1
kaibab_T11,11:18:00,11:18:00,1,5,,,,,,10.003,1
kaibab_T11,11:22:00,11:22:00,18,6,,,,,,11.15,1
kaibab_T11,11:27:00,11:27:00,19,7,,,,,,12.358,1
kaibab_T11,11:40:00,11:40:00,1,8,,,,,,14.353,1
kaibab_T12,11:05:00,11:05:00,1,1,,,,,,0.0,1
kaibab_T12,11:14:00,11:14:00,15,2,,,,,,3.865,1
kaibab_T12,11:19:00,11:19:00,16,3,,,,,,5.386,1
kaibab_T12,11:26:00,11:26:00,17,4,,,,,,7.724,1
kaibab_T12,11:33:00,11:33:00,1,5,,,,,,10.003,1
kaibab_T12,11:37:00,11:37:00,18,6,,,,,,11.15,1
kaibab_T12,11:42:00,11:42:00,19,7,,,,,,12.358,1
kaibab_T12,11:55:00,11:55:00,1,8,,,,,,14.353,1
kaibab_T13,11:20:00,11:20:00,1,1,,,,,,0.0,1
kaibab_T13,11:29:00,11:29:00,15,2,,,,,,3.865,1
kaibab_T13,11:34:00,11:34:00,16,3,,,,,,5.386,1
kaibab_T13,11:41:00,11:41:00,17,4,,,,,,7.724,1
kaibab_T13,11:48:00,11:48:00,1,5,,,,,,10.003,1
kaibab_T13,11:52:00,11:52:00,18,6,,,,,,11.15,1
kaibab_T13,11:57:00,11:57:00,19,7,,,,,,12.358,1
kaibab_T13,12:10:00,12:10:00,1,8,,,,,,14.353,1
kaibab_T14,11:35:00,11:35:00,1,1,,,,,,0.0,1
kaibab_T14,11:44:00,11:44:00,15,2,,,,,,3.865,1
kaibab_T14,11:49:00,11:49:00,16,3,,,,,,5.386,1
kaibab_T14,11:56:00,11:56:00,17,4,,,,,,7.724,1
kaibab_T14,12:03:00,12:03:00,1,5,,,,,,10.003,1
kaibab_T14,12:07:00,12:07:00,18,6,,,,,,11.15,1
kaibab_T14,12:12:00,12:12:00,19,7,,,,,,12.358,1
kaibab_T14,12:25:00,12:25:00,1,8,,,,,,14.353,1
kaibab_T15,11:50:00,11:50:00,1,1,,,,,,0.0,1
kaibab_T15,11:59:00,11:59:00,15,2,,,,,,3.865,1
kaibab_T15,12:04:00,12:04:00,16,3,,,,,,5.386,1
kaibab_T15,12:11:00,12:11:00,17,4,,,,,,7.724,1
kaibab_T15,12:18:00,12:18:00,1,5,,,,,,10.003,1
kaibab_T15,12:22:00,12:22:00,18,6,,,,,,11.15,1
kaibab_T15,12:27:00,12:27:00,19,7,,,,,,12.358,1
kaibab_T15,12:40:00,12:40:00,1,8,,,,,,14.353,1
kaibab_T16,12:05:00,12:05:00,1,1,,,,,,0.0,1
kaibab_T16,12:14:00,12:14:00,15,2,,,,,,3.865,1
kaibab_T16,12:19:00,12:19:00,16,3,,,,,,5.386,1
kaibab_T16,12:26:00,12:26:00,17,4,,,,,,7.724,1
kaibab_T16,12:33:00,12:33:00,1,5,,,,,,10.003,1
kaibab_T16,12:37:00,12:37:00,18,6,,,,,,11.15,1
kaibab_T16,12:42:00,12:42:00,19,7,,,,,,12.358,1
kaibab_T16,12:55:00,12:55:00,1,8,,,,,,14.353,1
kaibab_T17,12:20:00,12:20:00,1,1,,,,,,0.0,1
kaibab_T17,12:29:00,12:29:00,15,2,,,,,,3.865,1
kaibab_T17,12:34:00,12:34:00,16,3,,,,,,5.386,1
kaibab_T17,12:41:00,12:41:00,17,4,,,,,,7.724,1
kaibab_T17,12:48:00,12:48:00,1,5,,,,,,10.003,1
kaibab_T17,12:52:00,12:52:00,18,6,,,,,,11.15,1
kaibab_T17,12:57:00,12:57:00,19,7,,,,,,12.358,1
kaibab_T17,13:10:00,13:10:00,1,8,,,,,,14.353,1
kaibab_T18,12:35:00,12:35:00,1,1,,,,,,0.0,1
kaibab_T18,12:44:00,12:44:00,15,2,,,,,,3.865,1
kaibab_T18,12:49:00,12:49:00,16,3,,,,,,5.386,1
kaibab_T18,12:56:00,12:56:00,17,4,,,,,,7.724,1
kaibab_T18,13:03:00,13:03:00,1,5,,,,,,10.003,1
kaibab_T18,13:07:00,13:07:00,18,6,,,,,,11.15,1
kaibab_T18,13:12:00,13:12:00,19,7,,,,,,12.358,1
kaibab_T18,13:25:00,13:25:00,1,8,,,,,,14.353,1
kaibab_T19,12:50:00,12:50:00,1,1,,,,,,0.0,1
kaibab_T19,12:59:00,12:59:00,15,2,,,,,,3.865,1
kaibab_T19,13:04:00,13:04:00,16,3,,,,,,5.386,1
kaibab_T19,13:11:00,13:11:00,17,4,,,,,,7.724,1
kaibab_T19,13:18:00,13:18:00,1,5,,,,,,10.003,1
kaibab_T19,13:22:00,13:22:00,18,6,,,,,,11.15,1
kaibab_T19,13:27:00,13:27:00,19,7,,,,,,12.358,1
kaibab_T19,13:40:00,13:40:00,1,8,,,,,,14.353,1
kaibab_T20,13:05:00,13:05:00,1,1,,,,,,0.0,1
kaibab_T20,13:14:00,13:14:00,15,2,,,,,,3.865,1
kaibab_T20,13:19:00,13:19:00,16,3,,,,,,5.386,1
kaibab_T20,13:26:00,13:26:00,17,4,,,,,,7.724,1
kaibab_T20,13:33:00,13:33:00,1,5,,,,,,10.003,1
kaibab_T20,13:37:00,13:37:00,18,6,,,,,,11.15,1
