trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
Liberty State Park Loop Holiday_T11,15:50:00,15:50:00,2_NJ,2,,,,,,1.859,1
Liberty State Park Loop Holiday_T11,16:10:00,16:10:00,3_NJ,3,,,,,,4.312,1
Liberty State Park Loop Holiday_T11,16:25:00,16:25:00,1_NJ,4,,,,,,7.86,1
Ellis Island - Liberty Island - Liberty State Park Early_T01,16:45:00,16:45:00,2_NJ,1,,,,,,0,1
Ellis Island - Liberty Island - Liberty State Park Early_T01,17:10:00,17:10:00,3_NJ,2,,,,,,1.977,1
Ellis Island - Liberty Island - Liberty State Park Early_T01,17:25:00,17:25:00,1_NJ,3,,,,,,5.669,1
Ellis Island - Liberty Island - Liberty State Park Fall_T01,16:20:00,16:20:00,2_NJ,1,,,,,,0,1
Ellis Island - Liberty Island - Liberty State Park Fall_T01,16:40:00,16:40:00,3_NJ,2,,,,,,1.977,1
Ellis Island - Liberty Island - Liberty State Park Fall_T01,16:55:00,16:55:00,1_NJ,3,,,,,,5.669,1
Ellis Island - Liberty Island - Liberty State Park Holiday_T01,16:20:00,16:20:00,2_NJ,1,,,,,,0,1
Ellis Island - Liberty Island - Liberty State Park Holiday_T01,16:40:00,16:40:00,3_NJ,2,,,,,,1.977,1
Ellis Island - Liberty Island - Liberty State Park Holiday_T01,16:55:00,16:55:00,1_NJ,3,,,,,,5.669,1
Ellis Island - Liberty State Park Early_T01,18:00:00,18:00:00,2_NJ,1,,,,,,0,1
Ellis Island - Liberty State Park Early_T01,18:10:00,18:10:00,1_NJ,2,,,,,,1.753,1
Ellis Island - Liberty State Park Fall_T01,17:15:00,17:15:00,2_NJ,1,,,,,,0,1
Ellis Island - Liberty State Park Fall_T01,17:25:00,17:25:00,1_NJ,2,,,,,,1.753,1
Ellis Island - Liberty State Park Winter_T01,17:15:00,17:15:00,2_NJ,1,,,,,,0,1
Ellis Island - Liberty State Park Winter_T01,17:25:00,17:25:00,1_NJ,2,,,,,,1.753,1
Ellis Island - Liberty State Park Holiday_T01,17:15:00,17:15:00,2_NJ,1,,,,,,0,1
Ellis Island - Liberty State Park Holiday_T01,17:25:00,17:25:00,1_NJ,2,,,,,,1.753,1
Battery Park Loop Weekday Early_T01,09:00:00,09:00:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T01,09:25:00,09:25:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T01,09:45:00,09:45:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T01,09:55:00,09:55:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T02,09:20:00,09:20:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T02,09:45:00,09:45:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T02,10:05:00,10:05:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T02,10:15:00,10:15:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T03,09:45:00,09:45:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T03,10:10:00,10:10:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T03,10:30:00,10:30:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T03,10:40:00,10:40:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T04,10:10:00,10:10:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T04,10:35:00,10:35:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T04,10:55:00,10:55:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T04,11:05:00,11:05:00,1_NY,4,,,,,,8.086,1
Battery Park Loop Weekday Early_T05,10:35:00,10:35:00,1_NY,1,,,,,,0,1
Battery Park Loop Weekday Early_T05,11:00:00,11:00:00,3_NY,2,,,,,,3.55,1
Battery Park Loop Weekday Early_T05,11:20:00,11:20:00,2_NY,3,,,,,,5.835,1
Battery Park Loop Weekday Early_T05,11:30:00,11:30:00,1_NY,4,,,,,,8.086,1
